"Juokseva numerointi";"Valtakunnallinen ID tsekattu";"Valtakunnallinen ID";"Ylläpitäjä organisaation nimi/lyhenne";"Kuntanumero";"Ylläpitäjän sisäinen pysäkki-ID";"Pysäkin nimi";"Pysäkin nimi SE";"X koord / Itä";"Y koord / Pohjoinen";"Koordinaatisto / vertausjärjestelmä";"Suunta, asteissa";"X_ETRS-TM35FIN";"Y_ETRS-TM35FIN";"suuntasarake";"suuntasarake2";"Suunta kansalaisen näkökulmasta";"Pysäkin tyyppi";"PYS_TY";"Pysäkin tunnus matkustajalle";"Tienumero";"Katuosoite";"Kunta";"Pysäkin varusteet";"varusteet_muokkaussarake";"PYSAKKI_KA";"Pysäkin saavutettavuus";"Esteettömyys-tiedot";"Voimassa alkaen";"Voimassa asti";"Muokattu";"Muokkaaja";"Maksuvyöhyke-viranomainen";"Maksu-vyöhyke";;;;"Digiroadista etsitty valtakunnallien tunniste"
1351;;33200;"Hämeenlinna";"109";10138;"Tiiriöntie E";;3360441.0000;6769373.0000;"KKJ3";"E";360503.8308;6766504.7465;FALSE;FALSE;;4;4;"Tiiriöntie";;"Tiiriöntie";;"penkki, tasku";"penkki, tasku";1;;;;;;;;;;;;"#NIMI?"
1583;;33223;"Hämeenlinna";"109";10639;"Vastamäentie P";;3363266.0000;6764641.0000;"KKJ3";"P";363327.5578;6761774.8458;FALSE;FALSE;;3;3;"Vastamäentie";;"Vanha Helsingintie";;"tasku";"tasku";1;;;;;;;;;;;;"#NIMI?"
2302;;33395;"Inari";"148";;"Lutontie 3, Tunturihotelli";;27517560.0000;7592770.0000;"ETRS-GK27";;517552.9760;7589732.8920;FALSE;FALSE;"etelään/pohjoiseen";5;5;;;;;;;3;;;;;;;;;;;;"#NIMI?"
592;;33973;"Joroisten kaupunki";"171";;"Koulukeskus/Tietotie";;28491136.0000;6896969.0000;"ETRS-GK28";;543207.2245;6894475.3082;FALSE;FALSE;"pohjoiseen";7;7;;;;;;;3;;;;;;;;;;;;"#NIMI?"
736;;34368;"Kangasniemi";"213";;"Kangasniemen linja-autoasema";;481116.0000;6872986.0000;"ETRS-TM35FIN";;481116.0000;6872986.0000;FALSE;FALSE;;6;6;;;"Asematie 1";;;;3;;;;;;;;;;;;"#NIMI?"
1154;;35043;"Kittilän kunta";"261";"Sirkan kauppa 2";"Leviraitti 13";;25491835.0000;7524799.0000;"ETRS-GK25";;407562.7438;7523415.0668;FALSE;FALSE;"Levikeskus";4;4;;;;;;;3;;;;;;;;;;;;"#NIMI?"
702;;35301;"Kristiinankaupunki";"287";;"K-market selleri";;208619.0000;6917537.0000;"ETRS-TM35FIN";;208619.0000;6917537.0000;FALSE;FALSE;"pohjoiseen";7;7;;;;;;;3;;;;;;;;;;;;"#NIMI?"
3443;;36527;"Nurmijärvi";"543";;"Klaukkala, linja-autoasema";;25486192.0440;6696667.0210;"ETRS-GK25";;375947.2723;6696080.3853;FALSE;FALSE;;;7;;;;;;;3;;;;;;;;;;;;"#NIMI?"
2603;;36635;"Närpiö";"545";;"Närpiön MH/linja-autoasema";;3208348.0000;6942599.0000;"KKJ3";;208479.3938;6939653.7766;FALSE;FALSE;;5;5;;;;;;;3;;;;;;;;;;;;"#NIMI?"
8104;;37565;"Pyhäntä";"300";;"Roopintie 2";;467412;7108036;"ETRS-TM35FIN";;467412;7108036;;;;3;3;;;"Roopintie 2";"Pyhäntä";;;;;;;;;;;;;;;"#NIMI?"
7159;;37817;"Rovaniemi";"698";1513;"Töyrästie I";;26486544.0500;7377134.4400;"ETRS-GK26";;442032.69;7374755.1;FALSE;FALSE;;;2;;;"KIVELIÖNTIE";;"EI KATOSTA";;1;;;;;;;;;;;;"#NIMI?"
1176;;37857;"Ruokolahti";"700";"Eukonaukion pysäkki";"Eukonaukion pysäkki";;4436731.0000;6798759.0000;"KKJ4";;597514.4516;6796664.9034;FALSE;FALSE;;3;3;;;;;;;3;;;;;;;;;;;;"#NIMI?"
603;;37968;"Salla";"732";;"Myllytie 2, Postipolku 1 ";;29485550.0000;7415800.0000;"ETRS-GK29";;573350.1929;7413778.9905;FALSE;FALSE;;7;7;;;;;;;3;;;;;;;;;;;;"#NIMI?"
4172;;38239;"Siuntion kunta";"755";1;"Siuntion rautatieasema, kääntöpaikka";;345893.1400;6670088.7300;"ETRS-TM35FIN";;345893.1400;6670088.7300;FALSE;FALSE;;3;3;;;;;;;3;;;;;;;;;;;;"#NIMI?"
4175;;38245;"Rantasipi Siuntio";"755";4;"Siuntion kylpylä, Lepopirtintie 80";;345292.0000;6673588.0000;"ETRS-TM35FIN";;345292.0000;6673588.0000;FALSE;FALSE;;3;3;;;;;;;3;;;;;;;;;;;;"#NIMI?"
2287;;38857;"Tuusniemi";"857";;"Tuusniemen linja-autoasema";;28525076.0000;6967279.0000;"ETRS-GK28";;576042.9919;6965276.9796;FALSE;FALSE;;5;5;;;;;;;3;;;;;;;;;;;;"#NIMI?"
2714;;38947;"Uurainen";"892";;"Uuraisten Shell ";;3419599.0000;6933842.0000;"KKJ3";;419635.2222;6930900.7405;FALSE;FALSE;;3;3;;;"Kuukantie 11";;;;3;;;;;;;;;;;;"#NIMI?"
6143;;39167;"Hamina";"075";78;"Ruissalontie, yläkoulu";;27508289.7400;6718472.0300;"EUREF-FIN ETRS-GK27";;508286.4241;6715784.6412;FALSE;FALSE;;2;2;;;;;"katos";"katos";2;;;;;;;;;;;;"#NIMI?"
6086;;39227;"Hamina";"075";21;"Kekkosenkatu, (Vilniementie)";;27512593.9000;6716221.1200;"EUREF-FIN ETRS-GK27";;512588.8624;6713534.6316;FALSE;FALSE;"itään";4;4;;7;;;;;3;;;;;;;;;;;;"#NIMI?"
10369;;53165;"Lahti";560;;"Orimattilan yläaste";;"25.7331";"60.8173";;;431088.4;6743102.88;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
3440;;53235;"Alavieska";"009";"paikallinen yrittäjä (Konekorjaamo Marjakangas)";"Alavieskan matkahuolto";;368881.0000;7118528.0000;"ETRS-TM35FIN";;368881.0000;7118528.0000;FALSE;FALSE;;3;3;;;"keskustie 11";;;;3;;;;;;;;;;;;"#NIMI?"
8118;;53256;"Lahti";16;;"Kalkkinen th";;"25.5739";"61.3314";;;423677.32;6800534.56;;;"Pohjoiseen";5;5;;;;;;;1;;;;;;;;;;;;
8119;;53257;"Lahti";16;;"Kalkkinen th";;"25.5726";"61.3305";;;423605.56;6800435.85;;;"Etelään";5;5;;;;;"katos";;2;;;;;;;;;;;;
8123;;53263;"Lahti";16;;"Vääksy 2";;"25.5267";"61.1763";;;420762.03;6783317.32;;;;5;5;;;;;;;1;;;;;;;;;;;;
2599;;53303;"Honkajoki";"099";;"Honkajoen matkahuolto";;3251987.0000;6885380.0000;"KKJ3";;252098.7091;6882460.2206;FALSE;FALSE;;5;5;;;;;;;3;;;;;;;;;;;;"#NIMI?"
2600;;53325;"Ilomantsi";"146";;"Ilomantsin Linja-autoasema";;3701497.0000;6958006.0000;"KKJ3";;701406.2145;6955053.9688;FALSE;FALSE;;6;6;;;;;;;3;;;;;;;;;;;;"#NIMI?"
2602;;53483;"Lapinjärvi";"407";;"Lapinjärven Teboil";;3455626.0000;6723376.0000;"KKJ3";;455645.9739;6720528.1569;FALSE;FALSE;;5;5;;;;;;;3;;;;;;;;;;;;"#NIMI?"
1132;;53535;"Maalahti";"475";53535;"Maalahti";"Malax";6993410.0000;3225280.0000;"KKJ3";;225403.7916;6990442.1951;FALSE;FALSE;;5;5;;;;;;;3;;;;;;;;;30904;"(sivussa: pysalue)";;"#NIMI?"
10909;;53620;"Lahti";576;;"Padasjoki";;"25.2805";"61.3517";;;408036.88;6803173.47;;;;5;5;;;;;;;1;;;;;;;;;;;;
645;;53667;"Puumala";"623";;"Puumalan linja-autoasema";;562683.0000;6821758.0000;"ETRS-TM35FIN";;562683.0000;6821758.0000;FALSE;FALSE;"Imatran suunta, Mikkelin suunta, Savonlinnan suunta, Juvan suunta";2;2;;;;;;;3;;;;;;;;;;;;"#NIMI?"
2610;;53733;"Sonkajärvi";"762";;"Sonkajärvi";;3526037.0000;7063416.0000;"KKJ3";;526025.2637;7060417.1145;FALSE;FALSE;;3;3;;;;;;;3;;;;;;;;;;;;"#NIMI?"
26;;53769;"Tohmajärven kunta";"848";;;;30517409.0000;6902056.0000;"ETRS-GK30";;673318.3516;6903714.6186;FALSE;FALSE;"Kitee ja Joensuu";7;7;;;"JÄRNEFELTINTIE 5, 82600 TOHMAJÄRVI";;;;3;;;;;;;;;;;;"#NIMI?"
3420;;79400;"Uusikaupunki";"895";"Uki060";"Vakka-Suomenkatu ";;196683.5521;6753507.7154;"ETRS-TM35FIN";;196683.5521;6753507.7154;FALSE;FALSE;"Etelään";4;4;;;;;;;3;;;;;;;;;;;;"#NIMI?"
8835;;85024;"Lahti";111;;"Lintanmäentie";;"26.0444";"61.3122";;;448824.89;6797936.8;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8836;;85025;"Lahti";111;;"Lintanmäentie";;"26.0440";"61.3134";;;448805.43;6798070.77;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8837;;85026;"Lahti";111;;"Makkaramäki";;"26.0407";"61.3279";;;448652.44;6799688.39;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8838;;85027;"Lahti";111;;"Makkaramäki";;"26.0404";"61.3290";;;448638.19;6799811.15;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8839;;85028;"Lahti";111;;"Niiniahontie";;"26.0407";"61.3351";;;448664.22;6800490.34;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8840;;85029;"Lahti";111;;"Niiniahontie";;"26.0411";"61.3363";;;448687.59;6800623.68;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8841;;85030;"Lahti";111;;"Vahteristo";;"26.0440";"61.3462";;;448858.91;6801724.09;;;"Etelään";5;5;;;;;"katos";;2;;;;;;;;;;;;
8842;;85031;"Lahti";111;;"Vahteristo";;"26.0441";"61.3473";;;448866.06;6801846.53;;;"Pohjoiseen";5;5;;;;;;;1;;;;;;;;;;;;
8843;;85040;"Lahti";111;;"Pitkärannantie";;"26.0518";"61.3859";;;449340.39;6806139.88;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8844;;85041;"Lahti";111;;"Pitkärannantie";;"26.0518";"61.3863";;;449341.04;6806184.43;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
11115;;85046;"Lahti";781;;"Onkiniemi";;"26.0386";"61.4142";;;448681.63;6809302.33;;;"Etelään";3;3;;;;;"katos";;2;;;;;;;;;;;;
11116;;85047;"Lahti";781;;"Onkiniemi";;"26.0378";"61.4150";;;448640.24;6809392.06;;;"Pohjoiseen";3;3;;;;;"katos";;2;;;;;;;;;;;;
11117;;85050;"Lahti";781;;"Kurjentie";;"26.0123";"61.4281";;;447301.28;6810871.52;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
11118;;85051;"Lahti";781;;"Kurjentie";;"26.0122";"61.4283";;;447296.28;6810893.87;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8352;;85058;"Lahti";81;;"Kalhonkyläntie";;"25.9801";"61.4845";;;445681.59;6817179.92;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8353;;85059;"Lahti";81;;"Kalhonkyläntie";;"25.9800";"61.4851";;;445677.31;6817246.84;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8354;;85060;"Lahti";81;;"Unetuntie";;"25.9793";"61.4971";;;445660.96;6818584.02;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8355;;85061;"Lahti";81;;"Unetuntie";;"25.9793";"61.4976";;;445661.83;6818639.71;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8350;;85062;"Lahti";81;;"POHJOLA";;"25.9843";"61.5041";;;445939.27;6819359.54;;;"Etelään";5;5;;;;;;;1;;;;;;;;;;;;
8351;;85063;"Lahti";81;;"POHJOLA";;"25.9854";"61.5049";;;445999.2;6819447.74;;;"Pohjoiseen";5;5;;;;;;;1;;;;;;;;;;;;
8356;;85064;"Lahti";81;;"Likosuontie";;"25.9931";"61.5129";;;446422.77;6820332.45;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8357;;85065;"Lahti";81;;"Likosuontie";;"25.9940";"61.5140";;;446472.55;6820454.23;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8358;;85066;"Lahti";81;;"Kirveskoskentie";;"26.0049";"61.5249";;;447071.02;6821659.42;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8359;;85067;"Lahti";81;;"Kirveskoskentie";;"26.0055";"61.5261";;;447104.97;6821792.59;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8360;;85068;"Lahti";81;;"Kiertotie";;"26.0077";"61.5427";;;447250.13;6823639.79;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8361;;85069;"Lahti";81;;"Kiertotie";;"26.0078";"61.5432";;;447256.29;6823695.4;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8362;;85070;"Lahti";81;;"Metsäkoski";;"26.0082";"61.5476";;;447285.02;6824185.17;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8363;;85071;"Lahti";81;;"Metsäkoski";;"26.0084";"61.5491";;;447298.19;6824352.08;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8364;;85072;"Lahti";81;;"Raiteenojantie";;"26.0085";"61.5495";;;447304.18;6824396.55;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8365;;85073;"Lahti";81;;"Koskenniementie";;"26.0058";"61.5610";;;447180.24;6825679.66;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8366;;85074;"Lahti";81;;"Koskenniementie";;"26.0059";"61.5614";;;447186.23;6825724.14;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8367;;85075;"Lahti";81;;"Jokivarsi";;"26.0055";"61.5643";;;447169.91;6826047.48;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8368;;85078;"Lahti";81;;"Hepo-oja";;"26.0093";"61.5882";;;447412.25;6828706.5;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8369;;85079;"Lahti";81;;"Hepo-oja";;"26.0091";"61.5893";;;447403.5;6828829.19;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8370;;85080;"Lahti";81;;"Tyrynpelto";;"26.0080";"61.5949";;;447354.61;6829453.83;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8371;;85081;"Lahti";81;;"Tyrynpelto";;"26.0079";"61.5959";;;447351;6829565.3;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8372;;85082;"Lahti";81;;"Tollinmäentie";;"26.0075";"61.6148";;;447361.86;6831670.81;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8373;;85083;"Lahti";81;;"Tollinmäentie";;"26.0078";"61.6155";;;447378.96;6831748.53;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8374;;85084;"Lahti";81;;"Saukkolanmäentie";;"26.0097";"61.6205";;;447488.19;6832303.93;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8375;;85085;"Lahti";81;;"Saukkolanmäentie";;"26.0098";"61.6208";;;447494;6832337.26;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8376;;85086;"Lahti";81;;"Huuperintie";;"26.0126";"61.6289";;;447656.14;6833237.23;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8377;;85087;"Lahti";81;;"Huuperintie";;"26.0130";"61.6295";;;447678.36;6833303.74;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8378;;85088;"Lahti";81;;"VEHKASALO TH";;"26.0255";"61.6428";;;448363.13;6834775.2;;;"Etelään";5;5;;;;;;;1;;;;;;;;;;;;
8379;;85089;"Lahti";81;;"Uitto";;"26.0274";"61.6584";;;448489.77;6836511.32;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8380;;85090;"Lahti";81;;"Uitto";;"26.0281";"61.6598";;;448529.17;6836666.71;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8381;;85091;"Lahti";81;;"Rajakankaantie";;"26.0405";"61.6706";;;449203.56;6837859.95;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8382;;85092;"Lahti";81;;"Rajakankaantie";;"26.0408";"61.6709";;;449219.93;6837893.13;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8383;;85093;"Lahti";81;;"Ansiotie";;"26.0438";"61.6733";;;449382.67;6838158.12;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8384;;85094;"Lahti";81;;"Ansiotie";;"26.0451";"61.6742";;;449452.95;6838257.36;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8385;;85095;"Lahti";81;;"Lotakonlahdentie";;"26.0547";"61.6830";;;449975.34;6839230.15;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8386;;85096;"Lahti";81;;"Lotakonlahdentie";;"26.0548";"61.6832";;;449980.95;6839252.35;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8387;;85097;"Lahti";81;;"Mattilanlammentie";;"26.0587";"61.6904";;;450198.93;6840051.35;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8388;;85098;"Lahti";81;;"Mattilanlammentie";;"26.0589";"61.6911";;;450210.63;6840129.17;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8389;;85099;"Lahti";81;;"Vuorenpääntie";;"26.0572";"61.6972";;;450130.54;6840809.94;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8390;;85100;"Lahti";81;;"Vuorenpääntie";;"26.0570";"61.6980";;;450121.26;6840899.2;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
8391;;85101;"Lahti";81;;"Rusi";;"26.0611";"61.7090";;;450355.79;6842121.33;;;"Etelään";3;3;;;;;;;1;;;;;;;;;;;;
8392;;85102;"Lahti";81;;"RUSI";;"26.0621";"61.7101";;;450410.43;6842243.1;;;"Pohjoiseen";3;3;;;;;;;1;;;;;;;;;;;;
9122;;85743;"Lahti";283;;"Työjärvi";;"25.0543";"61.0397";;;394907.28;6768770.83;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
9123;;85744;"Lahti";283;;"Työjärvi";;"25.0564";"61.0394";;;395019.69;6768734.06;;;"Itään";3;3;;;;;;;1;;;;;;;;;;;;
9124;;85750;"Lahti";283;;"Huhdintie";;"25.1269";"61.0222";;;398772.1;6766707.79;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
9125;;85751;"Lahti";283;;"Huhdintie";;"25.1289";"61.0219";;;398879.21;6766671.29;;;"Itään";3;3;;;;;;;1;;;;;;;;;;;;
9126;;85752;"Lahti";283;;"Toijalantie";;"25.1369";"61.0209";;;399308.31;6766547.61;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
9127;;85753;"Lahti";283;;"Toijalantie";;"25.1395";"61.0205";;;399447.53;6766499.08;;;"Itään";3;3;;;;;;;1;;;;;;;;;;;;
9120;;85754;"Lahti";283;;"HÄMEENKOSKI TH";;"25.1525";"61.0184";;;400143.4;6766245.34;;;"Länteen";5;5;;;;;"katos";;2;;;;;;;;;;;;
9121;;85755;"Lahti";283;;"HÄMEENKOSKI TH";;"25.1552";"61.0173";;;400285.86;6766118.74;;;"Itään";5;5;;;;;"katos";;2;;;;;;;;;;;;
9128;;85756;"Lahti";283;;"Hämeenkoski Itäinen th";;"25.1689";"61.0131";;;401013.15;6765630.26;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
9129;;85757;"Lahti";283;;"Hämeenkoski Itäinen th";;"25.1716";"61.0120";;;401155.66;6765503.7;;;"Itään";3;3;;;;;;;1;;;;;;;;;;;;
9130;;85758;"Lahti";283;;"HYVÄNEULATH";;"25.1758";"61.0100";;;401376.47;6765274.65;;;"Länteen";3;3;;;;;"katos";;2;;;;;;;;;;;;
9131;;85759;"Lahti";283;;"HYVÄNEULATH";;"25.1777";"61.0090";;;401476.07;6765160.44;;;"Itään";3;3;;;;;"katos";;2;;;;;;;;;;;;
9132;;85760;"Lahti";283;;"Huljala th";;"25.1935";"61.0050";;;402317.87;6764691.35;;;"Länteen";3;3;;;;;"katos";;2;;;;;;;;;;;;
9133;;85761;"Lahti";283;;"Huljala th";;"25.1968";"61.0049";;;402495.97;6764675.3;;;"Itään";3;3;;;;;"katos";;2;;;;;;;;;;;;
9134;;85762;"Lahti";283;;"Vanhatie";;"25.2133";"61.0052";;;403388.93;6764684.26;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
9135;;85763;"Lahti";283;;"Vanhatie";;"25.2155";"61.0054";;;403508.48;6764703.28;;;"Itään";3;3;;;;;;;1;;;;;;;;;;;;
8473;;85764;"Lahti";98;;"Tenhiälä";;"25.2260";"61.0062";;;404078.55;6764776.95;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
8474;;85765;"Lahti";98;;"Tenhiälä";;"25.2284";"61.0064";;;404208.9;6764795.7;;;"Itään";3;3;;;;;"katos";;2;;;;;;;;;;;;
8477;;85768;"Lahti";98;;"Kerppiläntie";;"25.2497";"61.0062";;;405359.81;6764742.47;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
8478;;85769;"Lahti";98;;"Kerppiläntie";;"25.2530";"61.0061";;;405537.92;6764726.57;;;"Itään";3;3;;;;;;;1;;;;;;;;;;;;
8479;;85770;"Lahti";98;;"Kyläkulmantie";;"25.2598";"61.0059";;;405904.95;6764694.51;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
8480;;85771;"Lahti";98;;"Kyläkulmantie";;"25.2629";"61.0058";;;406072.25;6764678.92;;;"Itään";3;3;;;;;;;1;;;;;;;;;;;;
8481;;85772;"Lahti";98;;"Kastari";;"25.2713";"61.0052";;;406524.62;6764600.09;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
8482;;85773;"Lahti";98;;"Kastari";;"25.2741";"61.0050";;;406675.41;6764573.83;;;"Itään";3;3;;;;;"katos";;2;;;;;;;;;;;;
8483;;85774;"Lahti";98;;"Mäki-Puhtilantie";;"25.2842";"61.0042";;;407219.12;6764470.39;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
8484;;85775;"Lahti";98;;"Mäki-Puhtilantie";;"25.2856";"61.0041";;;407294.52;6764457.27;;;"Itään";3;3;;;;;;;1;;;;;;;;;;;;
8470;;85776;"Lahti";98;;"SAIRAKKALA";;"25.3079";"61.0024";;;408495.31;6764236.61;;;"Länteen";5;5;;;;;;;1;;;;;;;;;;;;
8471;;85777;"Lahti";98;;"SAIRAKKALA";;"25.3103";"61.0017";;;408623.06;6764155.3;;;"Itään";5;5;;;;;"katos";;2;;;;;;;;;;;;
8485;;85778;"Lahti";98;;"Suontaustantie";;"25.3142";"61.0015";;;408833.37;6764127.6;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
9936;;85789;"Lahti";398;;"TÄHTITORNI";;"25.5856";"60.9839";;;423466.39;6761820.21;;;"Itään";4;4;;;;;" ";;1;;;;;;;;;;;;
9285;;85794;"Lahti";398;;"Pirttiharju";;"25.5667";"60.9881";;;422454.05;6762310.17;;;"Länteen";6;6;;;;;;;1;;;;;;;;;;;;
9286;;85795;"Lahti";398;;"Pirttiharju";;"25.5688";"60.9872";;;422565.47;6762207.46;;;"Itään";6;6;;;;;;;1;;;;;;;;;;;;
9287;;85796;"Lahti";398;;"KESKUSSAIRAALANKATU";;"25.5785";"60.9855";;;423086.12;6762006.71;;;"Länteen";4;4;;;;;;;1;;;;;;;;;;;;
9288;;85797;"Lahti";398;;"KESKUSSAIRAALANKATU";;"25.5806";"60.9849";;;423198.28;6761937.42;;;"Itään";4;4;;;;;" ";;1;;;;;;;;;;;;
9580;;85804;"Lahti";398;;"KÄRPÄSENMÄKI";;"25.6092";"60.9793";;;424732.39;6761280.58;;;"Länteen";6;6;;;;;"katos";;2;;;;;;;;;;;;
9579;;85805;"Lahti";398;;"KÄRPÄSENMÄKI";;"25.6106";"60.9790";;;424807.43;6761245.56;;;"Itään";6;6;;;;;"katos";;2;;;;;;;;;;;;
9952;;85806;"Lahti";398;;"VANHARAVIRATA";;"25.6165";"60.9795";;;425127.88;6761294.49;;;"Länteen";4;4;;;;;" ";;1;;;;;;;;;;;;
9951;;85807;"Lahti";398;;"VANHARAVIRATA";;"25.6185";"60.9796";;;425236.34;6761303.34;;;"Itään";4;4;;;;;" ";;1;;;;;;;;;;;;
9277;;85811;"Lahti";398;;"Lahti Rautatieasema";;"25.6588";"60.9757";;;427408.18;6760823.69;;;"Pohjoiseen";6;6;;;;;"katos";;2;;;;;;;;;;;;
9278;;85812;"Lahti";398;;"Lahti Rautatieasema";;"25.6580";"60.9756";;;427364.65;6760813.44;;;"Etelään";6;6;;;;;"katos";;2;;;;;;;;;;;;
9289;;85813;"Lahti";398;;"Upon silta";;"25.6747";"60.9768";;;428271.15;6760928.68;;;"Länteen";4;4;;;;;;;1;;;;;;;;;;;;
9290;;85814;"Lahti";398;;"Upon silta";;"25.6751";"60.9769";;;428293.03;6760939.38;;;"Itään";4;4;;;;;;;1;;;;;;;;;;;;
9291;;85815;"Lahti";398;;"Valimonkatu";;"25.6905";"60.9747";;;429121.54;6760677.61;;;"Itään";4;4;;;;;;;1;;;;;;;;;;;;
9292;;85816;"Lahti";398;;"Valimonkatu";;"25.6911";"60.9745";;;429153.57;6760654.69;;;"Länteen";4;4;;;;;;;1;;;;;;;;;;;;
9293;;85817;"Lahti";398;;"VIIPURINTIE ";;"25.7012";"60.9727";;;429696.22;6760443.35;;;"Länteen";4;4;;;;;;;1;;;;;;;;;;;;
9294;;85818;"Lahti";398;;"VIIPURINTIE ";;"25.7038";"60.9727";;;429836.95;6760440.56;;;"Itään";4;4;;;;;;;1;;;;;;;;;;;;
9295;;85819;"Lahti";398;;"HARTWALL";;"25.7091";"60.9716";;;430121.4;6760312.39;;;"Länteen";4;4;;;;;;;1;;;;;;;;;;;;
9296;;85820;"Lahti";398;;"HARTWALL";;"25.7094";"60.9716";;;430137.63;6760312.07;;;"Itään";4;4;;;;;;;1;;;;;;;;;;;;
10126;;85821;"Lahti";532;;"Karhulantie";;"26.0270";"60.9242";;;447250.46;6754735.92;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
10127;;85822;"Lahti";532;;"Karhulantie";;"26.0297";"60.9242";;;447396.83;6754733.75;;;"Itään";3;3;;;;;;;1;;;;;;;;;;;;
10128;;85823;"Lahti";532;;"Patahuhta";;"26.0456";"60.9229";;;448256.67;6754576.3;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
10129;;85824;"Lahti";532;;"Patahuhta";;"26.0471";"60.9230";;;448338.16;6754586.26;;;"Itään";3;3;;;;;;;1;;;;;;;;;;;;
10130;;85825;"Lahti";532;;"Kotterontie";;"26.0595";"60.9266";;;449016.15;6754977.5;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
10131;;85826;"Lahti";532;;"Kotterontie";;"26.0606";"60.9271";;;449076.57;6755032.33;;;"Itään";3;3;;;;;;;1;;;;;;;;;;;;
10132;;85827;"Lahti";532;;"Arola";;"26.0718";"60.9292";;;449686.99;6755257.57;;;"Länteen";3;3;;;;;;;1;;;;;;;;;;;;
